date,open,high,low,close,volume,average,barCount
2025-05-22 09:51:00-04:00,514.38,514.67,514.11,514.63,164331.0,514.399,1058
2025-05-22 09:52:00-04:00,514.68,515.34,514.58,515.31,214282.0,515.003,1262
2025-05-22 09:53:00-04:00,515.34,515.84,515.32,515.74,279893.0,515.552,1712
2025-05-22 09:54:00-04:00,515.73,515.87,515.2,515.29,195152.0,515.513,1084
2025-05-22 09:55:00-04:00,515.29,515.73,515.23,515.5,137610.0,515.511,825
2025-05-22 09:56:00-04:00,515.54,515.78,515.08,515.72,149302.0,515.546,865
2025-05-22 09:57:00-04:00,515.72,516.58,515.61,516.42,200243.0,516.209,1288
2025-05-22 09:58:00-04:00,516.43,516.54,516.26,516.45,139829.0,516.384,791
2025-05-22 09:59:00-04:00,516.47,516.62,516.38,516.5,119755.0,516.491,768
2025-05-22 10:00:00-04:00,516.52,516.82,516.32,516.55,155759.0,516.519,998
2025-05-22 10:01:00-04:00,516.6,517.01,516.49,516.83,139025.0,516.797,840
2025-05-22 10:02:00-04:00,516.86,516.95,516.54,516.69,114174.0,516.741,671
2025-05-22 10:03:00-04:00,516.71,517.2,516.48,517.09,157060.0,516.911,895
2025-05-22 10:04:00-04:00,517.08,517.28,517.0,517.0,148971.0,517.16,625
2025-05-22 10:05:00-04:00,517.01,517.15,516.69,516.95,197137.0,516.878,823
2025-05-22 10:06:00-04:00,516.94,517.41,516.68,517.37,140587.0,517.008,822
2025-05-22 10:07:00-04:00,517.39,517.54,517.29,517.47,140058.0,517.42,799
2025-05-22 10:08:00-04:00,517.45,517.46,516.87,516.88,107699.0,517.201,662
2025-05-22 10:09:00-04:00,516.89,517.44,516.78,517.23,99876.0,517.11,567
2025-05-22 10:10:00-04:00,517.23,517.23,516.66,516.69,91432.0,516.914,535
2025-05-22 10:11:00-04:00,516.71,516.81,516.43,516.62,142000.0,516.63,688
2025-05-22 10:12:00-04:00,516.6,516.65,516.23,516.32,111028.0,516.408,707
2025-05-22 10:13:00-04:00,516.32,516.37,515.9,516.35,138512.0,516.159,845
2025-05-22 10:14:00-04:00,516.33,516.46,515.89,516.12,120059.0,516.19,765
2025-05-22 10:15:00-04:00,516.13,516.43,515.91,516.19,151867.0,516.118,857
2025-05-22 10:16:00-04:00,516.18,516.24,515.72,516.2,61283.0,516.008,356
2025-05-22 10:17:00-04:00,516.15,516.25,516.02,516.06,34447.0,516.141,268
2025-05-22 10:18:00-04:00,516.06,516.06,515.77,515.91,99018.0,515.912,519
2025-05-22 10:19:00-04:00,515.86,516.15,515.78,515.89,40256.0,515.965,250
2025-05-22 10:20:00-04:00,515.85,515.89,515.58,515.8,75269.0,515.725,411
2025-05-22 10:21:00-04:00,515.77,515.81,515.2,515.43,95338.0,515.476,573
2025-05-22 10:22:00-04:00,515.48,515.48,514.92,515.13,131774.0,515.135,620
2025-05-22 10:23:00-04:00,515.09,515.47,514.77,515.38,124264.0,515.172,798
2025-05-22 10:24:00-04:00,515.39,515.59,514.95,515.0,135469.0,515.329,752
2025-05-22 10:25:00-04:00,514.97,515.21,514.65,514.88,108931.0,514.913,635
2025-05-22 10:26:00-04:00,514.88,515.23,514.73,514.86,57159.0,514.908,338
2025-05-22 10:27:00-04:00,514.82,515.33,514.71,515.3,129847.0,515.066,835
2025-05-22 10:28:00-04:00,515.29,515.66,515.29,515.38,157476.0,515.498,1057
2025-05-22 10:29:00-04:00,515.39,515.44,514.95,515.19,88622.0,515.143,560
2025-05-22 10:30:00-04:00,515.21,515.67,515.05,515.65,136462.0,515.376,951
2025-05-22 10:31:00-04:00,515.68,515.7,515.16,515.39,101468.0,515.381,705
2025-05-22 10:32:00-04:00,515.37,515.62,515.25,515.25,83588.0,515.459,587
2025-05-22 10:33:00-04:00,515.27,515.81,515.01,515.75,143837.0,515.427,1075
2025-05-22 10:34:00-04:00,515.78,515.95,515.17,515.49,130390.0,515.584,744
2025-05-22 10:35:00-04:00,515.47,515.79,515.37,515.57,73172.0,515.602,486
2025-05-22 10:36:00-04:00,515.57,515.8,515.2,515.33,84055.0,515.498,557
2025-05-22 10:37:00-04:00,515.31,515.31,514.85,515.05,114704.0,515.034,801
2025-05-22 10:38:00-04:00,515.03,515.05,514.56,514.6,118709.0,514.78,741
2025-05-22 10:39:00-04:00,514.6,514.98,514.6,514.88,67867.0,514.8,460
2025-05-22 10:40:00-04:00,514.9,515.24,514.65,515.23,92170.0,514.948,677
2025-05-22 10:41:00-04:00,515.22,515.63,515.19,515.43,146962.0,515.407,998
2025-05-22 10:42:00-04:00,515.46,515.84,515.33,515.81,106628.0,515.623,725
2025-05-22 10:43:00-04:00,515.81,515.88,514.84,514.87,112976.0,515.382,741
2025-05-22 10:44:00-04:00,514.86,514.93,514.6,514.88,79217.0,514.794,545
2025-05-22 10:45:00-04:00,514.84,515.61,514.8,515.25,129746.0,515.343,859
2025-05-22 10:46:00-04:00,515.24,515.65,515.2,515.48,62443.0,515.507,422
2025-05-22 10:47:00-04:00,515.51,515.57,514.71,514.88,82749.0,515.004,561
2025-05-22 10:48:00-04:00,514.89,515.19,514.79,515.13,85673.0,514.961,634
2025-05-22 10:49:00-04:00,515.15,515.32,514.86,514.97,90000.0,515.187,664
2025-05-22 10:50:00-04:00,515.02,515.19,514.79,514.87,83408.0,515.031,655
2025-05-22 10:51:00-04:00,514.86,514.97,514.73,514.95,54048.0,514.856,366
2025-05-22 10:52:00-04:00,514.97,515.24,514.8,514.82,90293.0,515.071,688
2025-05-22 10:53:00-04:00,514.81,514.95,514.58,514.61,133007.0,514.727,883
2025-05-22 10:54:00-04:00,514.6,514.7,514.26,514.35,145284.0,514.431,869
2025-05-22 10:55:00-04:00,514.33,514.33,513.88,513.89,227841.0,514.044,1239
2025-05-22 10:56:00-04:00,513.9,513.96,513.69,513.93,179798.0,513.823,1184
2025-05-22 10:57:00-04:00,513.94,513.95,513.58,513.79,125955.0,513.742,755
2025-05-22 10:58:00-04:00,513.81,514.71,513.8,514.69,214052.0,514.312,1578
2025-05-22 10:59:00-04:00,514.69,515.37,514.69,515.17,200748.0,515.071,1479
2025-05-22 11:00:00-04:00,515.15,515.44,515.04,515.38,136078.0,515.266,935
2025-05-22 11:01:00-04:00,515.36,515.45,515.19,515.3,73687.0,515.322,547
2025-05-22 11:02:00-04:00,515.31,515.48,515.06,515.34,75717.0,515.294,561
2025-05-22 11:03:00-04:00,515.34,515.46,515.17,515.42,54539.0,515.35,357
2025-05-22 11:04:00-04:00,515.41,515.72,515.4,515.5,261878.0,515.622,1323
2025-05-22 11:05:00-04:00,515.52,515.7,515.36,515.55,111951.0,515.558,725
2025-05-22 11:06:00-04:00,515.49,515.61,515.13,515.16,78353.0,515.342,519
2025-05-22 11:07:00-04:00,515.15,515.79,514.97,515.76,143156.0,515.423,902
2025-05-22 11:08:00-04:00,515.78,515.91,515.55,515.62,96362.0,515.775,627
2025-05-22 11:09:00-04:00,515.62,515.8,515.49,515.59,52545.0,515.644,335
2025-05-22 11:10:00-04:00,515.59,515.68,515.4,515.56,64866.0,515.558,435
2025-05-22 11:11:00-04:00,515.56,515.67,515.08,515.08,60451.0,515.356,430
2025-05-22 11:12:00-04:00,515.07,515.5,515.06,515.34,42682.0,515.36,319
2025-05-22 11:13:00-04:00,515.35,515.58,515.19,515.44,39515.0,515.422,327
2025-05-22 11:14:00-04:00,515.42,515.43,515.09,515.1,33050.0,515.292,243
2025-05-22 11:15:00-04:00,515.1,515.17,514.62,514.71,77120.0,514.907,553
2025-05-22 11:16:00-04:00,514.69,514.78,514.52,514.75,76976.0,514.632,526
2025-05-22 11:17:00-04:00,514.74,514.82,514.57,514.78,54321.0,514.685,329
2025-05-22 11:18:00-04:00,514.8,514.86,514.48,514.73,38615.0,514.688,291
2025-05-22 11:19:00-04:00,514.74,515.24,514.69,515.24,92527.0,514.994,631
2025-05-22 11:20:00-04:00,515.24,515.42,515.07,515.36,112108.0,515.259,864
2025-05-22 11:21:00-04:00,515.36,515.77,515.35,515.73,73448.0,515.594,463
2025-05-22 11:22:00-04:00,515.74,515.79,515.54,515.68,54504.0,515.653,381
2025-05-22 11:23:00-04:00,515.72,515.77,515.61,515.69,34367.0,515.693,225
2025-05-22 11:24:00-04:00,515.69,516.02,515.69,515.85,131343.0,515.886,772
2025-05-22 11:25:00-04:00,515.87,515.98,515.72,515.97,105599.0,515.906,410
2025-05-22 11:26:00-04:00,516.0,516.02,515.54,515.57,48415.0,515.809,314
2025-05-22 11:27:00-04:00,515.56,515.57,515.14,515.3,79653.0,515.355,532
2025-05-22 11:28:00-04:00,515.29,515.46,515.12,515.37,83690.0,515.319,506
2025-05-22 11:29:00-04:00,515.34,515.52,514.5,514.55,206328.0,514.952,1473
2025-05-22 11:30:00-04:00,514.54,515.35,514.38,515.07,214035.0,514.875,1517
2025-05-22 11:31:00-04:00,515.05,515.11,514.64,514.98,120990.0,514.88,795
2025-05-22 11:32:00-04:00,514.94,515.15,514.7,515.12,78584.0,514.919,597
2025-05-22 11:33:00-04:00,515.1,515.23,514.89,515.16,93161.0,515.102,611
2025-05-22 11:34:00-04:00,515.15,515.37,515.03,515.31,90280.0,515.269,643
2025-05-22 11:35:00-04:00,515.28,515.65,515.28,515.6,108181.0,515.44,776
2025-05-22 11:36:00-04:00,515.6,515.67,514.98,515.19,77681.0,515.347,535
2025-05-22 11:37:00-04:00,515.19,515.53,515.14,515.4,53000.0,515.405,387
2025-05-22 11:38:00-04:00,515.41,515.78,515.01,515.71,165259.0,515.454,1090
2025-05-22 11:39:00-04:00,515.72,515.84,515.36,515.41,103606.0,515.682,713
2025-05-22 11:40:00-04:00,515.36,515.57,515.27,515.46,43396.0,515.4,359
2025-05-22 11:41:00-04:00,515.51,515.51,515.22,515.5,48972.0,515.388,372
2025-05-22 11:42:00-04:00,515.48,515.66,515.41,515.59,78501.0,515.521,530
2025-05-22 11:43:00-04:00,515.57,515.95,515.54,515.79,88148.0,515.744,626
2025-05-22 11:44:00-04:00,515.81,515.86,515.62,515.83,58474.0,515.748,430
2025-05-22 11:45:00-04:00,515.8,516.1,515.78,516.0,123550.0,516.003,936
2025-05-22 11:46:00-04:00,516.02,516.34,516.0,516.11,119448.0,516.169,958
2025-05-22 11:47:00-04:00,516.11,516.22,515.87,515.88,64559.0,516.085,382
2025-05-22 11:48:00-04:00,515.88,515.98,515.76,515.88,39680.0,515.851,274
2025-05-22 11:49:00-04:00,515.86,515.95,515.48,515.63,60655.0,515.675,398
2025-05-22 11:50:00-04:00,515.62,515.97,515.55,515.64,65640.0,515.768,488
2025-05-22 11:51:00-04:00,515.63,515.71,515.42,515.59,42829.0,515.528,310
2025-05-22 11:52:00-04:00,515.61,515.93,515.54,515.65,109235.0,515.739,785
2025-05-22 11:53:00-04:00,515.65,515.91,515.62,515.72,35340.0,515.767,267
2025-05-22 11:54:00-04:00,515.74,515.92,515.51,515.89,56145.0,515.755,370
2025-05-22 11:55:00-04:00,515.88,516.01,515.76,515.98,69843.0,515.881,460
2025-05-22 11:56:00-04:00,515.98,516.06,515.83,516.0,42725.0,515.973,318
2025-05-22 11:57:00-04:00,516.0,516.09,515.73,515.8,43833.0,515.931,329
2025-05-22 11:58:00-04:00,515.78,515.97,515.73,515.79,35838.0,515.851,264
2025-05-22 11:59:00-04:00,515.8,516.15,515.68,516.14,70489.0,515.955,466
2025-05-22 12:00:00-04:00,516.13,516.23,516.01,516.06,102703.0,516.142,685
2025-05-22 12:01:00-04:00,516.06,516.14,515.99,516.04,47242.0,516.057,306
2025-05-22 12:02:00-04:00,516.03,516.38,515.92,516.23,107244.0,516.206,772
2025-05-22 12:03:00-04:00,516.27,516.38,516.18,516.22,40721.0,516.284,271
2025-05-22 12:04:00-04:00,516.25,516.32,516.06,516.14,45752.0,516.185,304
2025-05-22 12:05:00-04:00,516.12,516.19,515.72,515.78,86606.0,515.944,537
2025-05-22 12:06:00-04:00,515.74,516.16,515.55,516.15,123798.0,515.805,775
2025-05-22 12:07:00-04:00,516.14,516.47,515.97,516.34,143085.0,516.304,896
2025-05-22 12:08:00-04:00,516.35,516.5,516.33,516.35,62154.0,516.407,387
2025-05-22 12:09:00-04:00,516.34,516.39,516.07,516.29,56259.0,516.23,339
2025-05-22 12:10:00-04:00,516.3,516.45,516.2,516.35,55539.0,516.317,421
2025-05-22 12:11:00-04:00,516.4,516.61,516.32,516.58,88456.0,516.541,464
2025-05-22 12:12:00-04:00,516.57,516.65,516.31,516.53,83850.0,516.499,456
2025-05-22 12:13:00-04:00,516.47,516.69,516.46,516.65,136315.0,516.622,697
2025-05-22 12:14:00-04:00,516.66,516.92,516.66,516.85,115768.0,516.81,815
2025-05-22 12:15:00-04:00,516.82,517.18,516.81,517.14,208626.0,517.023,1217
2025-05-22 12:16:00-04:00,517.13,517.39,517.04,517.07,107780.0,517.275,676
2025-05-22 12:17:00-04:00,517.06,517.13,516.94,516.97,74424.0,517.047,431
2025-05-22 12:18:00-04:00,516.94,517.0,516.79,516.88,57022.0,516.889,347
2025-05-22 12:19:00-04:00,516.87,516.91,516.46,516.51,98836.0,516.634,536
2025-05-22 12:20:00-04:00,516.5,516.51,516.23,516.28,115444.0,516.376,732
2025-05-22 12:21:00-04:00,516.26,516.51,516.17,516.34,67315.0,516.381,395
2025-05-22 12:22:00-04:00,516.33,516.41,516.15,516.27,43116.0,516.299,253
2025-05-22 12:23:00-04:00,516.28,516.55,516.23,516.27,118557.0,516.434,685
2025-05-22 12:24:00-04:00,516.29,516.4,516.1,516.17,55105.0,516.249,350
2025-05-22 12:25:00-04:00,516.18,516.32,516.01,516.28,61245.0,516.2,415
2025-05-22 12:26:00-04:00,516.28,516.29,515.91,516.0,68800.0,516.049,385
2025-05-22 12:27:00-04:00,516.01,516.21,515.96,516.11,36673.0,516.083,276
2025-05-22 12:28:00-04:00,516.08,516.23,515.96,516.13,48896.0,516.085,300
2025-05-22 12:29:00-04:00,516.13,516.18,515.95,516.05,32380.0,516.079,204
2025-05-22 12:30:00-04:00,516.05,516.19,515.88,515.95,63949.0,516.013,434
2025-05-22 12:31:00-04:00,515.94,515.94,515.56,515.62,54296.0,515.756,425
2025-05-22 12:32:00-04:00,515.62,515.71,515.49,515.65,51508.0,515.595,326
2025-05-22 12:33:00-04:00,515.64,515.78,515.61,515.78,45919.0,515.72,307
2025-05-22 12:34:00-04:00,515.76,515.94,515.6,515.66,37053.0,515.77,282
2025-05-22 12:35:00-04:00,515.66,516.11,515.66,515.95,55055.0,515.957,390
2025-05-22 12:36:00-04:00,515.97,515.97,515.54,515.57,53198.0,515.731,338
2025-05-22 12:37:00-04:00,515.56,515.84,515.49,515.76,42451.0,515.691,308
2025-05-22 12:38:00-04:00,515.74,515.9,515.7,515.87,32485.0,515.806,166
2025-05-22 12:39:00-04:00,515.92,515.96,515.7,515.81,35310.0,515.857,221
2025-05-22 12:40:00-04:00,515.82,515.9,515.64,515.73,32634.0,515.764,212
2025-05-22 12:41:00-04:00,515.73,515.88,515.6,515.67,39619.0,515.72,232
2025-05-22 12:42:00-04:00,515.66,515.89,515.54,515.82,74359.0,515.697,434
2025-05-22 12:43:00-04:00,515.82,516.0,515.66,515.77,87228.0,515.835,616
2025-05-22 12:44:00-04:00,515.77,515.77,515.56,515.58,72723.0,515.638,497
2025-05-22 12:45:00-04:00,515.56,515.61,515.47,515.5,51118.0,515.548,364
2025-05-22 12:46:00-04:00,515.49,515.67,515.43,515.46,60423.0,515.528,419
2025-05-22 12:47:00-04:00,515.45,515.47,515.14,515.14,79257.0,515.288,529
2025-05-22 12:48:00-04:00,515.13,515.37,515.11,515.21,45863.0,515.259,346
2025-05-22 12:49:00-04:00,515.2,515.29,515.02,515.09,76924.0,515.131,542
2025-05-22 12:50:00-04:00,515.1,515.24,514.94,515.16,63924.0,515.093,471
2025-05-22 12:51:00-04:00,515.16,515.16,514.95,515.04,37638.0,515.042,262
2025-05-22 12:52:00-04:00,515.02,515.15,514.98,515.08,34433.0,515.074,250
2025-05-22 12:53:00-04:00,515.07,515.27,515.02,515.19,46358.0,515.12,319
2025-05-22 12:54:00-04:00,515.21,515.52,515.17,515.43,68840.0,515.391,407
2025-05-22 12:55:00-04:00,515.43,515.47,515.19,515.2,53034.0,515.302,294
2025-05-22 12:56:00-04:00,515.21,515.23,514.64,514.69,89225.0,514.874,591
2025-05-22 12:57:00-04:00,514.66,514.86,514.63,514.74,51166.0,514.74,331
2025-05-22 12:58:00-04:00,514.73,514.93,514.68,514.9,49091.0,514.818,303
2025-05-22 12:59:00-04:00,514.86,514.89,514.76,514.81,35795.0,514.839,241
2025-05-22 13:00:00-04:00,514.83,515.13,514.8,514.96,69974.0,514.973,449
2025-05-22 13:01:00-04:00,514.97,515.02,514.7,514.78,47091.0,514.841,313
2025-05-22 13:02:00-04:00,514.74,514.77,514.51,514.72,66124.0,514.629,407
2025-05-22 13:03:00-04:00,514.7,514.78,514.6,514.66,44990.0,514.696,311
2025-05-22 13:04:00-04:00,514.66,514.76,514.64,514.66,44698.0,514.704,293
2025-05-22 13:05:00-04:00,514.64,514.99,514.64,514.74,64435.0,514.798,442
2025-05-22 13:06:00-04:00,514.75,514.93,514.51,514.56,74208.0,514.695,549
2025-05-22 13:07:00-04:00,514.54,514.65,514.47,514.54,41530.0,514.542,298
2025-05-22 13:08:00-04:00,514.55,514.59,514.38,514.47,39087.0,514.491,259
2025-05-22 13:09:00-04:00,514.44,514.56,514.41,514.45,24140.0,514.478,167
2025-05-22 13:10:00-04:00,514.45,514.49,514.34,514.41,40143.0,514.42,270
2025-05-22 13:11:00-04:00,514.41,514.58,514.31,514.57,37494.0,514.437,261
2025-05-22 13:12:00-04:00,514.56,514.56,514.36,514.5,27707.0,514.468,177
2025-05-22 13:13:00-04:00,514.51,514.63,514.42,514.63,34517.0,514.528,245
2025-05-22 13:14:00-04:00,514.6,514.68,514.34,514.41,77749.0,514.529,531
2025-05-22 13:15:00-04:00,514.4,514.59,514.37,514.59,30689.0,514.495,256
2025-05-22 13:16:00-04:00,514.58,515.1,514.56,515.01,152745.0,514.879,1083
2025-05-22 13:17:00-04:00,515.01,515.33,514.94,515.33,111114.0,515.133,745
2025-05-22 13:18:00-04:00,515.33,515.56,515.26,515.39,72444.0,515.415,608
2025-05-22 13:19:00-04:00,515.39,515.44,515.08,515.08,48206.0,515.26,347
2025-05-22 13:20:00-04:00,515.09,515.41,515.08,515.36,43708.0,515.243,315
2025-05-22 13:21:00-04:00,515.38,515.53,515.31,515.37,40309.0,515.457,269
2025-05-22 13:22:00-04:00,515.37,515.67,515.37,515.61,60944.0,515.589,394
2025-05-22 13:23:00-04:00,515.61,515.95,515.61,515.92,115789.0,515.819,796
2025-05-22 13:24:00-04:00,515.91,515.97,515.78,515.9,38834.0,515.906,281
2025-05-22 13:25:00-04:00,515.87,516.01,515.68,515.76,106788.0,515.893,624
2025-05-22 13:26:00-04:00,515.75,515.96,515.75,515.83,51334.0,515.846,290
2025-05-22 13:27:00-04:00,515.84,516.11,515.81,516.05,83959.0,515.977,544
2025-05-22 13:28:00-04:00,516.03,516.12,515.86,516.0,45598.0,515.989,353
2025-05-22 13:29:00-04:00,516.0,516.04,515.82,516.0,27374.0,515.929,181
2025-05-22 13:30:00-04:00,515.99,516.04,515.67,515.77,62703.0,515.881,473
2025-05-22 13:31:00-04:00,515.77,515.82,515.56,515.64,51231.0,515.666,309
2025-05-22 13:32:00-04:00,515.65,515.71,515.51,515.6,36817.0,515.634,241
2025-05-22 13:33:00-04:00,515.62,515.93,515.61,515.93,72170.0,515.792,505
2025-05-22 13:34:00-04:00,515.93,516.2,515.93,516.15,81003.0,516.079,582
2025-05-22 13:35:00-04:00,516.15,516.28,515.93,515.95,71888.0,516.161,399
2025-05-22 13:36:00-04:00,515.99,516.1,515.9,515.93,35975.0,515.972,256
2025-05-22 13:37:00-04:00,515.91,515.93,515.63,515.66,47013.0,515.759,268
2025-05-22 13:38:00-04:00,515.65,516.09,515.62,515.93,50935.0,515.864,361
2025-05-22 13:39:00-04:00,515.94,515.97,515.82,515.91,15369.0,515.877,123
2025-05-22 13:40:00-04:00,515.91,516.08,515.89,516.06,58238.0,515.959,315
2025-05-22 13:41:00-04:00,516.07,516.11,515.97,516.08,86037.0,516.039,317
2025-05-22 13:42:00-04:00,516.05,516.14,515.97,516.09,37217.0,516.076,228
2025-05-22 13:43:00-04:00,516.09,516.22,516.04,516.15,34909.0,516.134,286
2025-05-22 13:44:00-04:00,516.15,516.55,516.14,516.55,151548.0,516.399,1065
2025-05-22 13:45:00-04:00,516.54,516.64,516.22,516.25,95357.0,516.459,497
2025-05-22 13:46:00-04:00,516.25,516.31,516.05,516.09,45865.0,516.165,314
2025-05-22 13:47:00-04:00,516.07,516.41,515.99,516.35,46462.0,516.251,368
2025-05-22 13:48:00-04:00,516.37,516.49,516.35,516.47,56495.0,516.424,358
2025-05-22 13:49:00-04:00,516.46,516.47,516.26,516.26,40471.0,516.357,257
2025-05-22 13:50:00-04:00,516.27,516.41,516.19,516.28,46577.0,516.3,360
2025-05-22 13:51:00-04:00,516.28,516.43,516.26,516.29,27685.0,516.337,196
2025-05-22 13:52:00-04:00,516.28,516.4,516.21,516.24,25790.0,516.31,165
2025-05-22 13:53:00-04:00,516.25,516.32,516.18,516.22,24612.0,516.236,179
2025-05-22 13:54:00-04:00,516.17,516.25,516.07,516.21,42980.0,516.184,264
2025-05-22 13:55:00-04:00,516.22,516.88,516.19,516.88,102339.0,516.512,739
2025-05-22 13:56:00-04:00,516.89,517.06,516.67,516.69,170838.0,516.874,1033
2025-05-22 13:57:00-04:00,516.68,516.81,516.45,516.57,93942.0,516.646,676
2025-05-22 13:58:00-04:00,516.57,516.69,516.42,516.66,60373.0,516.55,461
2025-05-22 13:59:00-04:00,516.66,516.71,516.45,516.62,48958.0,516.597,385
2025-05-22 14:00:00-04:00,516.63,516.68,516.46,516.65,127327.0,516.579,916
2025-05-22 14:01:00-04:00,516.69,516.87,516.65,516.76,82783.0,516.755,503
2025-05-22 14:02:00-04:00,516.77,516.98,516.67,516.72,80330.0,516.868,470
2025-05-22 14:03:00-04:00,516.69,516.8,516.52,516.58,78046.0,516.656,420
2025-05-22 14:04:00-04:00,516.59,516.71,516.46,516.71,68945.0,516.561,415
2025-05-22 14:05:00-04:00,516.69,516.75,516.34,516.44,66626.0,516.531,479
2025-05-22 14:06:00-04:00,516.43,516.54,516.38,516.45,45275.0,516.459,311
2025-05-22 14:07:00-04:00,516.46,516.79,516.42,516.79,42816.0,516.593,333
2025-05-22 14:08:00-04:00,516.8,516.84,516.57,516.81,31955.0,516.726,234
2025-05-22 14:09:00-04:00,516.81,516.88,516.55,516.58,36735.0,516.667,270
2025-05-22 14:10:00-04:00,516.57,516.6,516.25,516.38,64508.0,516.357,485
2025-05-22 14:11:00-04:00,516.36,516.47,516.34,516.45,50774.0,516.399,362
2025-05-22 14:12:00-04:00,516.43,516.62,516.34,516.5,43417.0,516.517,335
2025-05-22 14:13:00-04:00,516.5,516.75,516.5,516.72,44069.0,516.639,341
2025-05-22 14:14:00-04:00,516.7,516.73,516.58,516.67,51066.0,516.653,329
2025-05-22 14:15:00-04:00,516.67,516.92,516.65,516.69,74978.0,516.785,521
2025-05-22 14:16:00-04:00,516.68,517.02,516.54,516.85,73339.0,516.816,561
2025-05-22 14:17:00-04:00,516.87,516.92,516.73,516.89,23014.0,516.833,206
2025-05-22 14:18:00-04:00,516.87,516.94,516.8,516.89,22636.0,516.857,167
2025-05-22 14:19:00-04:00,516.91,516.99,516.87,516.96,29409.0,516.934,174
2025-05-22 14:20:00-04:00,516.95,517.13,516.8,516.81,128838.0,516.974,682
2025-05-22 14:21:00-04:00,516.81,516.92,516.71,516.82,60604.0,516.82,482
2025-05-22 14:22:00-04:00,516.81,516.83,516.42,516.53,59113.0,516.595,434
2025-05-22 14:23:00-04:00,516.55,517.02,516.54,516.89,69560.0,516.795,567
2025-05-22 14:24:00-04:00,516.89,517.13,516.85,516.96,47207.0,516.993,362
2025-05-22 14:25:00-04:00,516.92,517.08,516.92,516.92,32306.0,516.992,221
2025-05-22 14:26:00-04:00,516.93,516.96,516.65,516.75,65291.0,516.806,459
2025-05-22 14:27:00-04:00,516.74,516.87,516.62,516.69,42212.0,516.727,329
2025-05-22 14:28:00-04:00,516.7,516.7,516.52,516.56,61361.0,516.639,317
2025-05-22 14:29:00-04:00,516.54,516.67,516.52,516.61,36596.0,516.577,172
2025-05-22 14:30:00-04:00,516.6,516.61,516.3,516.49,74865.0,516.47,547
2025-05-22 14:31:00-04:00,516.5,516.72,516.48,516.67,40727.0,516.579,295
2025-05-22 14:32:00-04:00,516.7,516.81,516.66,516.74,92280.0,516.753,567
2025-05-22 14:33:00-04:00,516.77,516.84,516.62,516.76,31996.0,516.745,204
2025-05-22 14:34:00-04:00,516.79,516.83,516.72,516.8,20762.0,516.776,175
2025-05-22 14:35:00-04:00,516.8,516.9,516.71,516.84,56081.0,516.814,339
2025-05-22 14:36:00-04:00,516.83,516.96,516.75,516.83,42791.0,516.867,277
2025-05-22 14:37:00-04:00,516.82,516.89,516.72,516.83,45785.0,516.793,344
2025-05-22 14:38:00-04:00,516.83,516.9,516.47,516.5,59634.0,516.696,373
2025-05-22 14:39:00-04:00,516.5,516.55,516.31,516.35,55250.0,516.442,368
2025-05-22 14:40:00-04:00,516.34,516.41,516.07,516.09,71280.0,516.254,530
2025-05-22 14:41:00-04:00,516.08,516.33,516.07,516.26,66209.0,516.193,391
2025-05-22 14:42:00-04:00,516.27,516.47,516.18,516.4,41035.0,516.364,274
2025-05-22 14:43:00-04:00,516.38,516.53,516.23,516.43,37430.0,516.381,263
2025-05-22 14:44:00-04:00,516.4,516.43,516.19,516.34,36950.0,516.33,263
2025-05-22 14:45:00-04:00,516.36,516.54,516.23,516.47,53188.0,516.419,388
2025-05-22 14:46:00-04:00,516.47,516.65,516.35,516.44,60348.0,516.491,425
2025-05-22 14:47:00-04:00,516.44,516.51,516.33,516.43,39382.0,516.425,252
2025-05-22 14:48:00-04:00,516.44,516.59,516.38,516.59,62328.0,516.456,374
2025-05-22 14:49:00-04:00,516.6,516.65,516.31,516.33,31855.0,516.515,252
2025-05-22 14:50:00-04:00,516.34,516.61,516.31,516.51,51605.0,516.452,379
2025-05-22 14:51:00-04:00,516.5,516.67,516.49,516.65,39975.0,516.606,330
2025-05-22 14:52:00-04:00,516.65,516.98,516.64,516.96,72239.0,516.818,518
2025-05-22 14:53:00-04:00,516.94,516.96,516.69,516.75,30566.0,516.822,219
2025-05-22 14:54:00-04:00,516.75,516.77,516.61,516.67,42220.0,516.676,325
2025-05-22 14:55:00-04:00,516.67,517.06,516.65,517.01,70033.0,516.903,534
2025-05-22 14:56:00-04:00,517.04,517.24,516.89,516.93,82275.0,517.077,589
2025-05-22 14:57:00-04:00,516.92,517.09,516.92,516.98,36516.0,517.011,267
2025-05-22 14:58:00-04:00,516.95,517.1,516.92,516.99,37441.0,517.001,247
2025-05-22 14:59:00-04:00,516.98,517.06,516.85,516.95,53131.0,516.932,360
2025-05-22 15:00:00-04:00,516.96,517.06,516.86,516.98,89236.0,516.963,673
2025-05-22 15:01:00-04:00,516.98,517.28,516.98,517.09,77393.0,517.123,572
2025-05-22 15:02:00-04:00,517.09,517.24,517.08,517.2,63193.0,517.154,412
2025-05-22 15:03:00-04:00,517.19,517.3,517.17,517.25,57337.0,517.243,343
2025-05-22 15:04:00-04:00,517.26,517.48,517.16,517.33,87458.0,517.397,518
2025-05-22 15:05:00-04:00,517.32,517.71,517.32,517.57,168425.0,517.515,982
2025-05-22 15:06:00-04:00,517.59,517.61,517.39,517.39,50451.0,517.488,355
2025-05-22 15:07:00-04:00,517.36,517.43,517.28,517.32,79592.0,517.34,554
